MHT_NUM,MHT,UnitNum,length_m,width_m,tot_area_m2,rkm.up,Comments
SBPOMA_1808,SBPOMA,1808,152.4,39.3,5989.32,169.2646,
SBSSMA_1809,SBSSMA,1809,159.4,25.6,4080.64,169.1122,
SBPOMA_1810,SBPOMA,1810,118.9,42.7,5077.03,168.9528,
SBSSMA_1811,SBSSMA,1811,48.5,29.3,1421.05,168.8339,
SBPOMA_1812,SBPOMA,1812,44.5,28,1246,168.7854,
SBPOMA_1813,SBPOMA,1813,190.8,35.1,6697.08,168.7409,
SBMSMA_1814,SBMSMA,1814,58.2,33.5,1949.7,168.5501,
SBPOMA_1815,SBPOMA,1815,166.1,50.9,8454.49,168.4919,trib. RB top (Kanaka Creek)
SBSSMA_1816,SBSSMA,1816,232.3,19.5,4529.85,168.3258,
SBMSMA_1817,SBMSMA,1817,113.4,26.2,2971.08,168.0935,
SBPOMA_1818,SBPOMA,1818,328.3,27.7,9093.91,167.9801,
SBPOMA_1819,SBPOMA,1819,147.5,38.1,5619.75,167.6518,
SBMSMA_1820,SBMSMA,1820,192.3,32,6153.6,167.5043,
SBSSMA_1821,SBSSMA,1821,68.6,36.6,2510.76,167.312,
SBPOMA_1822,SBPOMA,1822,137.2,27.1,3718.12,167.2434,
SBMSMA_1823,SBMSMA,1823,129.5,22.9,2965.55,167.1062,trib. RB mid-unit (Buzzard Creek)
SBPOMA_1824,SBPOMA,1824,55.2,25.9,1429.68,166.9767,
SBSSMA_1825,SBSSMA,1825,46,25.3,1163.8,166.9215,
SBPOMA_1826,SBPOMA,1826,108.2,31.7,3429.94,166.8755,
SBSSMA_1827,SBSSMA,1827,100.6,13.7,1378.22,166.7673,
SBPOMA_1828,SBPOMA,1828,153.9,33.2,5109.48,166.6667,
SBPOMA_1829,SBPOMA,1829,1002.2,26.8,26858.96,166.5128,
SBSSMA_1830,SBSSMA,1830,61,24.4,1488.4,165.5106,
SBPOMA_1831,SBPOMA,1831,133.5,25,3337.5,165.4496,
SBSSMA_1832,SBSSMA,1832,64.6,47.5,3068.5,165.3161,
SBPOMA_1833,SBPOMA,1833,260.9,48.2,12575.38,165.2515,
SBMSMA_1834,SBMSMA,1834,50.6,25,1265,164.9906,
SBPOMA_1835,SBPOMA,1835,111.6,37.5,4185,164.94,Oak Flat Cr.
SBMSMA_1836,SBMSMA,1836,73.2,31.7,2320.44,164.8284,
SBPOMA_1837,SBPOMA,1837,534.9,36.3,19416.87,164.7552,
SBSSMA_1838,SBSSMA,1838,133.2,25,3330,164.2203,
SBPOMA_1839,SBPOMA,1839,57,27.1,1544.7,164.0871,
SBSSMA_1840,SBSSMA,1840,77.7,23.8,1849.26,164.0301,
SBLSMA_1841,SBLSMA,1841,168.9,28.7,4847.43,163.9524,
SBPOMA_1842,SBPOMA,1842,131.7,28,3687.6,163.7835,
SPISL13_1843,SPISL13,1843,42.1,,,163.6518,
SBPOMA_1844,SBPOMA,1844,387.1,32.9,12735.59,163.6097,
SBSSMA_1845,SBSSMA,1845,185.9,21.9,4071.21,163.2226,
SBPOMA_1846,SBPOMA,1846,710.8,33.5,23811.8,163.0367,
SBSSMA_1847,SBSSMA,1847,100.3,25.6,2567.68,162.3259,
SBPOMA_1848,SBPOMA,1848,135,23.8,3213,162.2256,
SBPOMA_1849,SBPOMA,1849,224.6,29.3,6580.78,162.0906,
SBSSMA_1850,SBSSMA,1850,56.1,23.2,1301.52,161.866,Clear Cr. at top.
SBMSMA_1851,SBMSMA,1851,68.6,25.9,1776.74,161.8099,
SBPOMA_1852,SBPOMA,1852,323.1,32.9,10629.99,161.7413,
SBLSMA_1853,SBLSMA,1853,227.4,43.3,9846.42,161.4182,
SBPOMA_1854,SBPOMA,1854,187.5,48.8,9150,161.1908,U-Fish Cr. RB mid-unit
SBMSMA_1855,SBMSMA,1855,140.2,62.2,8720.44,161.0033,
SBPOMA_1856,SBPOMA,1856,106.7,49.7,5302.99,160.8631,
SBSSMA_1857,SBSSMA,1857,140.2,47.2,6617.44,160.7564,
SBLSMA_1858,SBLSMA,1858,90.2,34.1,3075.82,160.6162,
SBMSMA_1859,SBMSMA,1859,100.3,42.7,4282.81,160.526,
SBPOMA_1860,SBPOMA,1860,226.8,35.7,8096.76,160.4257,
SBLSMA_1861,SBLSMA,1861,104.9,33.5,3514.15,160.1989,
SBPOMA_1862,SBPOMA,1862,398.4,53.3,21234.72,160.094,
SBSSMA_1863,SBSSMA,1863,91.4,36.3,3317.82,159.6956,Douglas Cr. LB (?)
SBPOMA_1864,SBPOMA,1864,443.8,45.4,20148.52,159.6042,
SBSSMA_1865,SBSSMA,1865,113.1,28.7,3245.97,159.1604,
SBPOMA_1866,SBPOMA,1866,296.9,55.8,16567.02,159.0473,
SBLSMA_1867,SBLSMA,1867,73.2,42.1,3081.72,158.7504,
SBPOMA_1868,SBPOMA,1868,1813,85.6,155192.8,158.6772,Ferry Point; Average depth 8 ft.; Tinkman Cr. RB bottom.
SBSSMA_1869,SBSSMA,1869,186.8,58.8,10983.84,156.8642,
SBPOMA_1870,SBPOMA,1870,48.5,33.5,1624.75,156.6774,
SBPOMA_1871,SBPOMA,1871,144.2,43.9,6330.38,156.6289,
SBSSMA_1872,SBSSMA,1872,82,44.5,3649,156.4847,
SBPOMA_1873,SBPOMA,1873,80.8,48.2,3894.56,156.4027,
SBSSMA_1874,SBSSMA,1874,82.9,29.9,2478.71,156.3219,
SBPOMA_1875,SBPOMA,1875,38.1,25.9,986.79,156.239,
SBPOMA_1876,SBPOMA,1876,246.3,33.5,8251.05,156.2009,
SBPOMA_1877,SBPOMA,1877,138.4,59.1,8179.44,155.9546,
SBLSMA_1878,SBLSMA,1878,68.6,59.7,4095.42,155.8162,
SBPOMA_1879,SBPOMA,1879,84.4,53,4473.2,155.7476,
SBLSMA_1880,SBLSMA,1880,259.7,57.9,15036.63,155.6632,
SBPOMA_1881,SBPOMA,1881,406.6,61,24802.6,155.4035,
SBSSMA_1882,SBSSMA,1882,177.1,32.3,5720.33,154.9969,
SBPOMA_1883,SBPOMA,1883,206,29,5974,154.8198,
SBLSMA_1884,SBLSMA,1884,96.3,47.2,4545.36,154.6138,
SBPOMA_1885,SBPOMA,1885,179.8,53.3,9583.34,154.5175,Independence bridge mid-unit; Thornton Hole.
SBSSMA_1886,SBSSMA,1886,100.3,30.2,3029.06,154.3377,
SBMSMA_1887,SBMSMA,1887,180.1,29,5222.9,154.2374,house RB; Independence Cr RB top
SBPOMA_1888,SBPOMA,1888,75.9,37.2,2823.48,154.0573,
SBMSMA_1889,SBMSMA,1889,335.9,37.5,12596.25,153.9814,
SBPOMA_1890,SBPOMA,1890,300.5,37.5,11268.75,153.6455,
SBSSMA_1891,SBSSMA,1891,164,46,7544,153.345,
SBPOMA_1892,SBPOMA,1892,71.3,53,3778.9,153.181,
SBMSMA_1893,SBMSMA,1893,160.3,39.6,6347.88,153.1097,
SBPOMA_1894,SBPOMA,1894,609.9,30.2,18418.98,152.9494,
SBSSMA_1895,SBSSMA,1895,164.6,47.2,7769.12,152.3395,
SBLSMA_1896,SBLSMA,1896,63.7,35.1,2235.87,152.1749,
SBPOMA_1897,SBPOMA,1897,145.7,35.7,5201.49,152.1112,
SBPOMA_1898,SBPOMA,1898,112.2,55.5,6227.1,151.9655,
SBSSMA_1899,SBSSMA,1899,76.5,23.8,1820.7,151.8533,
SBPOMA_1900,SBPOMA,1900,492.6,39.9,19654.74,151.7768,
SBSSMA_1901,SBSSMA,1901,108.5,29,3146.5,151.2842,
SBPOMA_1902,SBPOMA,1902,758.4,36,27302.4,151.1757,
SBLSMA_1903,SBLSMA,1903,128.6,67.7,8706.22,150.4173,
SBSSMA_1904,SBSSMA,1904,108.8,40.8,4439.04,150.2887,Dragons Tooth Rapid.
SBPOMA_1905,SBPOMA,1905,127.7,39.3,5018.61,150.1799,
SBMSMA_1906,SBMSMA,1906,52.1,29.3,1526.53,150.0522,
SBPOMA_1907,SBPOMA,1907,48.8,46.3,2259.44,150.0001,
SBSSMA_1908,SBSSMA,1908,52.1,21,1094.1,149.9513,
SBPOMA_1909,SBPOMA,1909,61.9,30.8,1906.52,149.8992,
SBPOMA_1910,SBPOMA,1910,201.8,32.9,6639.22,149.8373,
SBSSMA_1911,SBSSMA,1911,81.1,43,3487.3,149.6355,Kings Cr. Rapid.
SBPOMA_1912,SBPOMA,1912,313.3,50,15665,149.5544,
SBPOMA_1913,SBPOMA,1913,144.2,40.2,5796.84,149.2411,
SBMSMA_1914,SBMSMA,1914,69.5,45.7,3176.15,149.0969,
SCISL62_1915,SCISL62,1915,44.2,,,149.0274,
SBMSMA_1916,SBMSMA,1916,50.3,47.5,2389.25,148.9832,
SBPOMA_1917,SBPOMA,1917,93,31.7,2948.1,148.9329,
SBMSMA_1918,SBMSMA,1918,128.3,59.4,7621.02,148.8399,
SBPOMA_1919,SBPOMA,1919,61.6,39.3,2420.88,148.7116,
SBMSMA_1920,SBMSMA,1920,37.8,23.5,888.3,148.65,
SBPOMA_1921,SBPOMA,1921,93,37.2,3459.6,148.6122,
SBSSMA_1922,SBSSMA,1922,133.8,20.1,2689.38,148.5192,
SBPOMA_1923,SBPOMA,1923,309.1,38.4,11869.44,148.3854,
SBPOMA_1924,SBPOMA,1924,107.3,33.2,3562.36,148.0763,
SBLSMA_1925,SBLSMA,1925,81.7,34.7,2834.99,147.969,
SBPOMA_1926,SBPOMA,1926,452.9,42.1,19067.09,147.8873,
SBSSMA_1927,SBSSMA,1927,118.6,38.1,4518.66,147.4344,Ukonom Cr.; numerous boulders; cold edgewater; huge school (500+) chinook; some juvenile steelhead.
SBPOMA_1928,SBPOMA,1928,931.5,30.5,28410.75,147.3158,
SBPOMA_1929,SBPOMA,1929,499,76.5,38173.5,146.3843,Coon Cr. (culvert with fish ladder) LB; slough bottom RB; pools split by large submerged island.
SBMSMA_1930,SBMSMA,1930,147.2,120.4,17722.88,145.8853,
SBPOMA_1931,SBPOMA,1931,196.3,70.4,13819.52,145.7381,
SBLSMA_1932,SBLSMA,1932,109.7,67.1,7360.87,145.5418,Swillup Cr. at top; large exposed boulder; pocket water.
SBSSMA_1933,SBSSMA,1933,192,36.9,7084.8,145.4321,
SBPOMA_1934,SBPOMA,1934,129.5,47.9,6203.05,145.2401,
SBSSMA_1935,SBSSMA,1935,75.6,29.9,2260.44,145.1106,
SBPOMA_1936,SBPOMA,1936,93.6,43.3,4052.88,145.035,
SBMSMA_1937,SBMSMA,1937,95.1,62.2,5915.22,144.9414,
SBPOMA_1938,SBPOMA,1938,453.2,52.4,23747.68,144.8463,
SBLSMA_1939,SBLSMA,1939,112.8,60.7,6846.96,144.3931,trib. RB at top (Thomas Cr.?); cobble bar RB; willow edgewater LB. THOMAS CR
SBMSMA_1940,SBMSMA,1940,264.6,60,15876,144.2803,
SBSSMA_1941,SBSSMA,1941,91.1,51.8,4718.98,144.0157,
SBPOMA_1942,SBPOMA,1942,50.3,47.2,2374.16,143.9246,
SBMSMA_1943,SBMSMA,1943,36,28,1008,143.8743,
SBPOMA_1944,SBPOMA,1944,54.9,48.5,2662.65,143.8383,
SBLSMA_1945,SBLSMA,1945,54.9,28,1537.2,143.7834,
SBPOMA_1946,SBPOMA,1946,373.4,49.4,18445.96,143.7285,
SBSSMA_1947,SBSSMA,1947,95.1,22.3,2120.73,143.3551,
SBPOMA_1948,SBPOMA,1948,223.4,26.5,5920.1,143.26,
SBLSMA_1949,SBLSMA,1949,267.6,46.9,12550.44,143.0366,
SBPOMA_1950,SBPOMA,1950,165.5,47.5,7861.25,142.769,ELLIOTT CR cobble/boulder bar; creek LB choked w/cobble no access.
SBMSMA_1951,SBMSMA,1951,36,43.3,1558.8,142.6035,
SCISL63_1952,SCISL63,1952,55.5,,,142.5675,
SBMSMA_1953,SBMSMA,1953,113.1,67.1,7589.01,142.512,
SBPOMA_1954,SBPOMA,1954,143.6,83.5,11990.6,142.3989,
SCISL64_1955,SCISL64,1955,90.8,,,142.2553,
SBMSMA_1956,SBMSMA,1956,122.2,25.3,3091.66,142.1645,
SBPOMA_1957,SBPOMA,1957,343.5,45.1,15491.85,142.0423,
SBLSMA_1958,SBLSMA,1958,76.8,55.5,4262.4,141.6988,
SBPOMA_1959,SBPOMA,1959,99.1,57.3,5678.43,141.622,
SBPOMA_1960,SBPOMA,1960,307.2,55.8,17141.76,141.5229,
SBLSMA_1961,SBLSMA,1961,67.1,54.6,3663.66,141.2157,
SCISL65_1962,SCISL65,1962,51.2,,,141.1486,
SBSSMA_1963,SBSSMA,1963,76.8,32.6,2503.68,141.0974,
SBPOMA_1964,SBPOMA,1964,117,50,5850,141.0206,
SBSSMA_1965,SBSSMA,1965,189.6,25.9,4910.64,140.9036,
SBLSMA_1966,SBLSMA,1966,125.9,42.7,5375.93,140.714,
SCISL66_1967,SCISL66,1967,213.4,,,140.5881,
SBMSMA_1968,SBMSMA,1968,85.6,31.7,2713.52,140.3747,
SBPOMA_1969,SBPOMA,1969,138.1,49.7,6863.57,140.2891,
SBMSMA_1970,SBMSMA,1970,101.8,24.1,2453.38,140.151,
SBLSMA_1971,SBLSMA,1971,54.9,45.1,2475.99,140.0492,
SBPOMA_1972,SBPOMA,1972,296,45.7,13527.2,139.9943,
SBMSMA_1973,SBMSMA,1973,55.8,40.2,2243.16,139.6983,
SBPOMA_1974,SBPOMA,1974,255.7,54.6,13961.22,139.6425,
SBMSMA_1975,SBMSMA,1975,225.9,37.8,8539.02,139.3868,
SBPOMA_1976,SBPOMA,1976,229.5,46,10557,139.1609,
SBPOMA_1977,SBPOMA,1977,193.6,50,9680,138.9314,
SBSSMA_1978,SBSSMA,1978,99.1,46,4558.6,138.7378,
SBMSMA_1979,SBMSMA,1979,99.7,21.9,2183.43,138.6387,
SBPOMA_1980,SBPOMA,1980,299.9,25.3,7587.47,138.539,Dillon Cr. enters LB.
SBLSMA_1981,SBLSMA,1981,102.7,57.3,5884.71,138.2391,
SBPOMA_1982,SBPOMA,1982,93,47.2,4389.6,138.1364,
SBMSMA_1983,SBMSMA,1983,96.3,33.8,3254.94,138.0434,
SBLSMA_1984,SBLSMA,1984,167.6,39.3,6586.68,137.9471,
SBPOMA_1985,SBPOMA,1985,73.8,51.5,3800.7,137.7795,
SBMSMA_1986,SBMSMA,1986,89.9,29,2607.1,137.7057,HWY 96 bridge (Bluenose Bridge #86 on river map).
SCISL67_1987,SCISL67,1987,124.7,,,137.6158,RB SC; RB bedrouck wall  Changed type
SBPOMA_1988,SBPOMA,1988,298.1,47.2,14070.32,137.4911,
SBLSMA_1989,SBLSMA,1989,154.5,32.3,4990.35,137.193,
SBPOMA_1990,SBPOMA,1990,186.2,61.6,11469.92,137.0385,old bridge abuttment both banks; bedrock both banks.
SBPOMA_1991,SBPOMA,1991,102.4,77.1,7895.04,136.8523,
SBPOMA_1992,SBPOMA,1992,294.7,59.1,17416.77,136.7499,
SBMSMA_1993,SBMSMA,1993,155.1,27.7,4296.27,136.4552,
SBPOMA_1994,SBPOMA,1994,414.2,49.4,20461.48,136.3001,good velocity; two tribs. RB (Burns Cr. area); boulders blocking creek mouth.
SBSSMA_1995,SBSSMA,1995,201.5,56.4,11364.6,135.8859,
SBPOMA_1996,SBPOMA,1996,262.1,53.3,13969.93,135.6844,
SBLSMA_1997,SBLSMA,1997,123.4,58.8,7255.92,135.4223,
SBPOMA_1998,SBPOMA,1998,714.2,62.2,44423.24,135.2989,
SBLSMA_1999,SBLSMA,1999,77.1,48.2,3716.22,134.5847,
SBPOMA_2000,SBPOMA,2000,338.9,59.7,20232.33,134.5076,
SCISL68_2001,SCISL68,2001,204.5,,,134.1687,
SBPOMA_2002,SBPOMA,2002,103.3,42.7,4410.91,133.9642,
SBMSMA_2003,SBMSMA,2003,133.5,70.1,9358.35,133.8609,
SBLSMA_2004,SBLSMA,2004,30.5,57,1738.5,133.7274,
SPISL14_2005,SPISL14,2005,82.9,,,133.6969,
SBMSMA_2006,SBMSMA,2006,28.7,46.3,1328.81,133.614,
SBPOMA_2007,SBPOMA,2007,143.3,35.4,5072.82,133.5853,
SBLSMA_2008,SBLSMA,2008,107.6,83.2,8952.32,133.442,
SBPOMA_2009,SBPOMA,2009,358.8,55.8,20021.04,133.3344,
SBSSMA_2010,SBSSMA,2010,145.7,68,9907.6,132.9756,
SBPOMA_2011,SBPOMA,2011,210.9,69.8,14720.82,132.8299,
SBMSMA_2012,SBMSMA,2012,167.6,37.5,6285,132.619,
SBSSMA_2013,SBSSMA,2013,110.3,25.9,2856.77,132.4514,
SBPOMA_2014,SBPOMA,2014,277.1,43.9,12164.69,132.3411,
SBLSMA_2015,SBLSMA,2015,82.9,65.5,5429.95,132.064,
SBPOMA_2016,SBPOMA,2016,419.4,67.1,28141.74,131.9811,Ti-Bar access RB top; Ti-Cr. mid-unit RB; long tailout; good fish access; small trib. LB falls
SCISL69_2017,SCISL69,2017,82.3,,,131.5617,
SBLSMA_2018,SBLSMA,2018,217.6,66.4,14448.64,131.4794,
SBPOMA_2019,SBPOMA,2019,324,79.2,25660.8,131.2618,
SBSSMA_2020,SBSSMA,2020,144.5,49.1,7094.95,130.9378,
SBPOMA_2021,SBPOMA,2021,54,25.3,1366.2,130.7933,
SBMSMA_2022,SBMSMA,2022,48.2,28.7,1383.34,130.7393,
SBPOMA_2023,SBPOMA,2023,68,29,1972,130.6911,
SBMSMA_2024,SBMSMA,2024,44.5,25.9,1152.55,130.6231,
SBPOMA_2025,SBPOMA,2025,64,41.8,2675.2,130.5786,
SBMSMA_2026,SBMSMA,2026,125.3,29.3,3671.29,130.5146,
SBPOMA_2027,SBPOMA,2027,65.5,33.8,2213.9,130.3893,
SBMSMA_2028,SBMSMA,2028,106.1,35.4,3755.94,130.3238,
SBPOMA_2029,SBPOMA,2029,247.8,48.2,11943.96,130.2177,small trib RB top; Rock Cr. bottom LB; good access; boulders; 70.6 degrees F. @ 11:40 am.
SBLSMA_2030,SBLSMA,2030,111.6,66.4,7410.24,129.9699,
SBPOMA_2031,SBPOMA,2031,101.5,44.8,4547.2,129.8583,
SBSSMA_2032,SBSSMA,2032,73.8,48.5,3579.3,129.7568,
SBPOMA_2033,SBPOMA,2033,82.9,41.1,3407.19,129.683,
SBPOMA_2034,SBPOMA,2034,209.7,53.9,11302.83,129.6001,
SBMSMA_2035,SBMSMA,2035,106.7,46.6,4972.22,129.3904,
SBSSMA_2036,SBSSMA,2036,35.1,26.5,930.15,129.2837,
SBPOMA_2037,SBPOMA,2037,100.9,38.4,3874.56,129.2486,
SBMSMA_2038,SBMSMA,2038,146,44.5,6497,129.1477,
SBPOMA_2039,SBPOMA,2039,84.1,42.4,3565.84,129.0017,
SBPOMA_2040,SBPOMA,2040,145.1,69.2,10040.92,128.9176,
SBMSMA_2041,SBMSMA,2041,142.3,40.2,5720.46,128.7725,
SBLSMA_2042,SBLSMA,2042,33.5,52.7,1765.45,128.6302,
SBPOMA_2043,SBPOMA,2043,225.9,91.4,20647.26,128.5967,
SCISL70_2044,SCISL70,2044,162.8,,,128.3708,
SBLSMA_2045,SBLSMA,2045,68.6,61.9,4246.34,128.208,
SBLSMA_2046,SBLSMA,2046,27.1,61.9,1677.49,128.1394,
SBSSMA_2047,SBSSMA,2047,73.8,33.8,2494.44,128.1123,
SBPOMA_2048,SBPOMA,2048,988.5,68.9,68107.65,128.0385,sand cobble bar RB top; trib. RB mid-unit (Sandy Bar Cr.??) no access up creek; small trib. both banks; exposed boulders mid-channel bottom; 73 degrees F. @ 1:36pm.
SBPOMA_2049,SBPOMA,2049,94.8,89,8437.2,127.05,
SBPOMA_2050,SBPOMA,2050,434,73.8,32029.2,126.9552,
SBSSMA_2051,SBSSMA,2051,138.4,27.1,3750.64,126.5212,
SBPOMA_2052,SBPOMA,2052,133.5,30.2,4031.7,126.3828,
SBPOMA_2053,SBPOMA,2053,96.9,30.5,2955.45,126.2493,
SBLSMA_2054,SBLSMA,2054,212.1,54.6,11580.66,126.1524,
SBLSMA_2055,SBLSMA,2055,68.9,76.2,5250.18,125.9403,
SBPOMA_2056,SBPOMA,2056,480.7,74.1,35619.87,125.8714,
SBSSMA_2057,SBSSMA,2057,132.3,31.4,4154.22,125.3907,
SBPOMA_2058,SBPOMA,2058,406.6,47.9,19476.14,125.2584,
SCISL71_2059,SCISL71,2059,349,,,124.8518,
RGPOMA_2060,RGPOMA,2060,473.1,47.2,22330.32,124.5028,
RGPOMA_2061,RGPOMA,2061,316.1,63.7,20135.57,124.0297,
RGLSMA_2062,RGLSMA,2062,140.2,83.2,11664.64,123.7136,
RGMSMA_2063,RGMSMA,2063,114,44.5,5073,123.5734,
RGPOMA_2064,RGPOMA,2064,346.3,69.8,24171.74,123.4594,cobble bar LB; bedrock cliff RB; right hand bend; Irving Cr. RB bottom; good refugia (sth parr; 1 adult sth.)
RGMSMA_2065,RGMSMA,2065,64.3,46,2957.8,123.1131,
RGLSMA_2066,RGLSMA,2066,165.8,47.2,7825.76,123.0488,
SCISL72_2067,SCISL72,2067,418.2,,,122.883,
RGLSMA_2068,RGLSMA,2068,80.2,68.6,5501.72,122.4648,
RGLSMA_2069,RGLSMA,2069,116.7,68.6,8005.62,122.3846,
RGPOMA_2070,RGPOMA,2070,442,44.8,19801.6,122.2679,
SCISL73_2071,SCISL73,2071,565.4,,,121.8259,
SCISL74_2072,SCISL74,2072,654.4,,,121.2605,
RGMSMA_2073,RGMSMA,2073,98.5,36.6,3605.1,120.6061,
RGPOMA_2074,RGPOMA,2074,284.7,41.1,11701.17,120.5076,
RGLSMA_2075,RGLSMA,2075,65.8,67.1,4415.18,120.2229,
RGPOMA_2076,RGPOMA,2076,224.6,71.6,16081.36,120.1571,
RGLSMA_2077,RGLSMA,2077,64.3,85,5465.5,119.9325,
RGMSMA_2078,RGMSMA,2078,118,40.8,4814.4,119.8682,
RGLSMA_2079,RGLSMA,2079,167.9,66.1,11098.19,119.7502,
RGPOMA_2080,RGPOMA,2080,143.9,48.8,7022.32,119.5823,96 bridge at bottom.
SBSSMA_2081,SBSSMA,2081,150.6,26.8,4036.08,119.4384,
RGPOMA_2082,RGPOMA,2082,107.9,31.1,3355.69,119.2878,
RGPOMA_2083,RGPOMA,2083,621.8,47.9,29784.22,119.1799,house RB up slope; gravel bar starts at bottom LB; steep access; Rogers Cr. RB near bottom; right hand bend; powerlines at bottom.
RGPOMA_2084,RGPOMA,2084,298.4,41.1,12264.24,118.5581,
RGLSMA_2085,RGLSMA,2085,234.7,37.8,8871.66,118.2597,
RGMSMA_2086,RGMSMA,2086,61,87.2,5319.2,118.025,
RGPOMA_2087,RGPOMA,2087,36.6,89.6,3279.36,117.964,
RGLSMA_2088,RGLSMA,2088,72.2,47.5,3429.5,117.9274,
RGPOMA_2089,RGPOMA,2089,465.7,38.7,18022.59,117.8552,
RGLSMA_2090,RGLSMA,2090,71.3,94.5,6737.85,117.3895,
RGPOMA_2091,RGPOMA,2091,42.1,47.2,1987.12,117.3182,bridge crosses unit.
SCISL75_2092,SCISL75,2092,185.9,,,117.2761,
RGLSMA_2093,RGLSMA,2093,71.6,61,4367.6,117.0902,
RGPOMA_2094,RGPOMA,2094,108.2,36,3895.2,117.0186,
SBSSMA_2095,SBSSMA,2095,112.5,26.8,3015,116.9104,
RGPOMA_2096,RGPOMA,2096,1390.8,38.7,53823.96,116.7979,
RGLSMA_2097,RGLSMA,2097,224,39,8736,115.4071,
RGMSMA_2098,RGMSMA,2098,105.2,29.9,3145.48,115.1831,
RGPOMA_2099,RGPOMA,2099,482.5,39.6,19107,115.0779,
RGMSMA_2100,RGMSMA,2100,34.1,36.6,1248.06,114.5954,
SCISL76_2101,SCISL76,2101,43.6,,,114.5613,
SBMSMA_2102,SBMSMA,2102,34.1,36.6,1248.06,114.5177,
SBPOMA_2103,SBPOMA,2103,686.1,48.5,33275.85,114.4836,
SBLSMA_2104,SBLSMA,2104,103,21.9,2255.7,113.7975,
SBLSMA_2105,SBLSMA,2105,64,31.4,2009.6,113.6945,
SBPOMA_2106,SBPOMA,2106,229.8,36,8272.8,113.6305,
SBLSMA_2107,SBLSMA,2107,63.4,47.5,3011.5,113.4007,
SBPOMA_2108,SBPOMA,2108,310.9,40.5,12591.45,113.3373,
SBPOMA_2109,SBPOMA,2109,386.2,46,17765.2,113.0264,
SBSSMA_2110,SBSSMA,2110,114.6,39,4469.4,112.6402,
SBPOMA_2111,SBPOMA,2111,1082.7,46.9,50778.63,112.5256,
SBMSMA_2112,SBMSMA,2112,90.2,35.1,3166.02,111.4429,
SBPOMA_2113,SBPOMA,2113,654.4,78.9,51632.16,111.3527,trib. LB mid-unit (Teneyck Cr.?); another trib. LB near bottom.
SPISL15_2114,SPISL15,2114,76.5,,,110.6983,
SBMSMA_2115,SBMSMA,2115,93.3,34.1,3181.53,110.6218,
SBPOMA_2116,SBPOMA,2116,584.3,43.9,25650.77,110.5285,
SBPOMA_2117,SBPOMA,2117,116.7,45.7,5333.19,109.9442,
SBMSMA_2118,SBMSMA,2118,25.6,56.1,1436.16,109.8275,
SBPOMA_2119,SBPOMA,2119,355.7,43.9,15615.23,109.8019,
SBSSMA_2120,SBSSMA,2120,192,25.3,4857.6,109.4462,
SBPOMA_2121,SBPOMA,2121,162.2,58.5,9488.7,109.2542,
SBLSMA_2122,SBLSMA,2122,18,38.1,685.8,109.092,
SBPOMA_2123,SBPOMA,2123,410.3,50.6,20761.18,109.074,
SBMSMA_2124,SBMSMA,2124,53.6,58.5,3135.6,108.6637,top of Ishi-Pishi Falls
SBSSMA_2125,SBSSMA,2125,220.1,26.2,5766.62,108.6101,
SBPOMA_2126,SBPOMA,2126,220.7,43.9,9688.73,108.39,
SBMSMA_2127,SBMSMA,2127,70.1,47.5,3329.75,108.1693,
SBPOMA_2128,SBPOMA,2128,217,43.3,9396.1,108.0992,
SBSSMA_2129,SBSSMA,2129,73.2,41.5,3037.8,107.8822,
SBPOMA_2130,SBPOMA,2130,221,48.2,10652.2,107.809,
SBMSMA_2131,SBMSMA,2131,63.4,24.4,1546.96,107.588,under Ishi-Pishi Bridge
SBPOMA_2132,SBPOMA,2132,125.6,83.2,10449.92,107.5246,Salmon River confluence
SBSSMA_2133,SBSSMA,2133,54.6,50.6,2762.76,107.399,
SBPOMA_2134,SBPOMA,2134,62.2,17.7,1100.94,107.3444,
SBSSMA_2135,SBSSMA,2135,51.5,23.8,1225.7,107.2822,
SBPOMA_2136,SBPOMA,2136,229.2,49.1,11253.72,107.2307,
SBSSMA_2137,SBSSMA,2137,80.8,71.6,5785.28,107.0015,
SBPOMA_2138,SBPOMA,2138,88.4,29.9,2643.16,106.9207,
SBPOMA_2139,SBPOMA,2139,324.6,42.1,13665.66,106.8323,
SBPOMA_2140,SBPOMA,2140,135,42.4,5724,106.5077,
SBLSMA_2141,SBLSMA,2141,64.3,36.6,2353.38,106.3727,
SBPOMA_2142,SBPOMA,2142,93.9,45.1,4234.89,106.3084,house-size boulder mid-channel; below temporary bridge; old bridge in water
SBSSMA_2143,SBSSMA,2143,51.5,21,1081.5,106.2145,
SBPOMA_2144,SBPOMA,2144,137.2,37.8,5186.16,106.163,
SBPOMA_2145,SBPOMA,2145,85.3,60,5118,106.0258,
SBSSMA_2146,SBSSMA,2146,55.5,39.6,2197.8,105.9405,
SBPOMA_2147,SBPOMA,2147,226.8,54.3,12315.24,105.885,
SBMSMA_2148,SBMSMA,2148,60,38.1,2286,105.6582,
SBSSMA_2149,SBSSMA,2149,51.2,21.9,1121.28,105.5982,
SBPOMA_2150,SBPOMA,2150,303.6,72.5,22011,105.547,
SBMSMA_2151,SBMSMA,2151,79.2,46.6,3690.72,105.2434,
SBSSMA_2152,SBSSMA,2152,92.7,32.6,3022.02,105.1642,
SBPOMA_2153,SBPOMA,2153,64,29,1856,105.0715,
